retweets,replies,favoriteC,hasthtags,urls,mentions,intertime,ffratio,favorites,listed,tavo60,tavo61,tavo62,tavo63,tavo64,tavo65,tavo66,tavo67,tavo68,tavo69,tavo70,tavo71,tavo72,tavo73,tavo74,tavo75,tavo76,tavo77,tavo78,tavo79,tavo80,tavo81,tavo82,tavo83,tavo84,tavo85,tavo86,tavo87,tavo88,tavo89,tavo90,uniqueHashtags,uniqueMentions,uniqueURL,SS,chi,class
0.0,0.0,0.0,0.0,0.0,0.0,309068.7611111111,0.6301369863013698,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1224.77080911082,16.5998463299744,0
1.162162162162162,0.0,2.6486486486486487,0.10810810810810811,0.0,0.6216216216216216,173457.0328828829,0.3435462842242503,5371.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.5405405405405406,0.10810810810810811,1501.53897863017,18.6478840234771,0
23.178571428571427,0.0,0.8214285714285714,0.07142857142857142,0.0,1.1428571428571428,193654.2083333333,0.6871287128712872,5043.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.75,0.14285714285714285,7817.39780732448,6.69375565046332,0
1084.2162162162163,0.0,0.35135135135135137,0.05405405405405406,0.10810810810810811,0.8108108108108109,2550.4995495495496,0.009449426284832706,39633.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.6756756756756757,0.10810810810810811,4122.09934060605,9.99101288901444,0
2.9767441860465116,0.0,0.13953488372093023,0.06976744186046512,0.16279069767441862,1.558139534883721,9435.443410852713,0.4747017688194159,857.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,1.186046511627907,0.23255813953488372,3726.72154891209,5.89026768695521,0
84.5,0.0,0.28125,0.9375,0.21875,1.1875,18498.108333333334,0.11413043478260869,106.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0625,0.375,24679.9634544493,10.0810053582735,0
3.0606060606060606,0.0,0.21212121212121213,0.0,0.18181818181818182,1.0,93988.80151515151,0.47043113315528423,551.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.21212121212121213,5359.19174616778,17.87021458457,0
3.261904761904762,0.0,0.19047619047619047,0.11904761904761904,0.023809523809523808,0.7619047619047619,33071.54007936508,0.41707920792079206,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.6190476190476191,0.047619047619047616,3366.13018271226,4.44106493784468,0
34.77777777777778,0.0,1.037037037037037,0.48148148148148145,0.3333333333333333,0.6666666666666666,45117.07407407407,0.3362708071058889,2868.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.6296296296296297,0.5555555555555556,40701.9609884336,2.24635029315305,0
444.6666666666667,0.0,0.19444444444444445,0.08333333333333333,0.1388888888888889,0.6111111111111112,202943.3875,0.31877729257641924,457.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5555555555555556,0.19444444444444445,2714.26272221221,1.63451239235918,0
28.162790697674417,0.0,0.3488372093023256,0.023255813953488372,0.046511627906976744,0.7441860465116279,92640.87713178295,0.5636942675159236,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.5581395348837209,0.18604651162790697,13709.590315547,2.89846639078124,0
1492.4444444444443,0.0,0.5555555555555556,0.0,0.05555555555555555,0.8888888888888888,82062.18518518518,0.42443729903536975,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,850.862388177371,14.0239540898612,0
44.92307692307692,0.0,0.038461538461538464,0.23076923076923078,0.15384615384615385,0.6538461538461539,473841.6974358974,0.5934844192634561,1748.0,8.0,24.0,56.0,31.0,39.0,12.0,11.0,26.0,6.0,26.0,16.0,10.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5.0,3.0,11.0,18.0,31.0,9.0,10.0,14.0,11.0,0.23076923076923078,0.6923076923076923,0.19230769230769232,5858.57394179471,20.525488700314,0
75.66666666666667,0.0,0.09090909090909091,1.393939393939394,0.030303030303030304,1.0303030303030303,21180.364646464644,0.42091836734693877,1054.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.8484848484848485,0.24242424242424243,905.134764794726,31.8188630820413,0
3.9310344827586206,0.0,0.27586206896551724,0.034482758620689655,0.034482758620689655,0.20689655172413793,212309.7448275862,0.34446505875077305,2500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.1724137931034483,0.06896551724137931,971.937018726012,35.0347260401053,0
20.761904761904763,0.0,0.09523809523809523,0.19047619047619047,0.0,0.2857142857142857,227353.1222222222,0.7223476297968398,1426.0,0.0,16.0,21.0,31.0,21.0,12.0,25.0,69.0,2.0,3.0,6.0,9.0,19.0,38.0,22.0,6.0,3.0,8.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,11.0,10.0,12.0,8.0,7.0,6.0,0.19047619047619047,0.23809523809523808,0.0,19701.0501783794,18.8230690287495,0
13.227272727272727,0.0,0.3181818181818182,0.045454545454545456,0.0,0.5454545454545454,381733.23863636365,0.5649122807017544,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.09090909090909091,5538.0740794867,31.7947306053698,0
225.16129032258064,0.0,0.12903225806451613,0.7096774193548387,0.0967741935483871,0.9032258064516129,247058.83978494623,0.6372067648663393,4724.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.7741935483870968,0.3870967741935484,6986.10028479662,25.278948248145,0
15.833333333333334,0.0,0.6666666666666666,0.7083333333333334,0.20833333333333334,2.0833333333333335,62420.07361111111,0.42296918767507,15626.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,1.2083333333333333,0.75,6078.81032509178,15.3981785971736,0
0.0,0.0,0.4827586206896552,0.0,0.034482758620689655,0.6206896551724138,50437.17126436781,0.4965635738831615,8574.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.13793103448275862,76392.2355345832,9.41322153521186,0
0.4857142857142857,0.0,0.4,0.02857142857142857,0.08571428571428572,1.0,23292.61857142857,0.547077922077922,6414.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.7142857142857143,0.08571428571428572,4783.57171834127,10.7487395968745,0
401.93333333333334,0.0,0.3,0.0,0.03333333333333333,0.7666666666666667,97281.04333333332,0.5,3119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.23333333333333334,5488.5814352299,7.40519966372899,0
1486.25,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.8333333333333334,352451.6097222222,0.47115384615384615,185.0,0.0,41.0,23.0,30.0,23.0,24.0,22.0,35.0,0.0,2.0,2.0,0.0,6.0,5.0,7.0,15.0,7.0,2.0,5.0,5.0,19.0,22.0,27.0,22.0,26.0,15.0,8.0,0.0,0.0,0.0,3.0,0.0,0.08333333333333333,0.75,0.3333333333333333,243621.094754986,14.1853350999044,0
2541.657142857143,0.0,0.2,0.0,0.0,0.7428571428571429,62053.374761904764,0.5268225584594223,10042.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.02857142857142857,3003.55145643705,1.3844104072275,0
81.3103448275862,0.0,0.2413793103448276,0.20689655172413793,0.10344827586206896,1.0689655172413792,316446.7091954023,0.4930875576036866,2722.0,5.0,16.0,55.0,21.0,24.0,7.0,25.0,49.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,11.0,6.0,13.0,13.0,18.0,32.0,31.0,23.0,22.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.6896551724137931,0.27586206896551724,15192.9202736072,5.74763076586881,0
54.666666666666664,0.0,0.02564102564102564,0.15384615384615385,0.10256410256410256,0.717948717948718,642148.9897435898,0.6469565217391304,1006.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.717948717948718,0.10256410256410256,3057.58639275626,9.15748242888258,0
3.375,0.0,2.4583333333333335,0.5833333333333334,0.7083333333333334,1.25,11143.34722222222,0.001124553114131513,1937.0,4840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0833333333333333,1.3333333333333333,89379.4831773843,11.1378007125229,0
1790.25,0.0,0.0,0.0,0.0,1.25,36939.3375,0.7933333333333333,270.0,0.0,30.0,37.0,26.0,22.0,27.0,21.0,26.0,6.0,6.0,3.0,2.0,7.0,8.0,8.0,8.0,18.0,16.0,20.0,7.0,10.0,3.0,0.0,1.0,0.0,2.0,3.0,7.0,12.0,15.0,7.0,20.0,0.0,1.25,0.25,5416.03187027577,6.62390390853045,0
0.0,0.0,0.22727272727272727,0.0,0.0,0.2727272727272727,87184.29090909091,0.4383561643835616,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.045454545454545456,2416.01933634435,17.5949517923476,0
199.54545454545453,0.0,0.3939393939393939,0.12121212121212122,0.030303030303030304,0.2727272727272727,234013.69595959596,0.33123425692695213,3677.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.30303030303030304,0.24242424242424243,4421.59463005867,0.572938408296083,0
47.225806451612904,0.0,0.7741935483870968,0.1935483870967742,0.03225806451612903,1.0,58620.58978494624,0.4862475442043222,14337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.7419354838709677,0.12903225806451613,1510.19922800116,18.6756172513412,0
2900.0689655172414,0.0,0.1724137931034483,0.034482758620689655,0.0,0.4827586206896552,244380.00574712644,0.4970588235294118,4165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.13793103448275862,2407.93280255758,12.3326314911017,0
1.3235294117647058,0.0,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.7941176470588235,38746.52156862745,0.11065930874237584,603.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.6470588235294118,0.20588235294117646,2556.63316747074,11.2222034018321,0
76.0,0.0,1.2333333333333334,0.16666666666666666,0.0,0.6666666666666666,120984.4738888889,0.39822134387351776,2472.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4666666666666667,0.16666666666666666,2469.29292336827,21.0593834325887,0
251.31428571428572,0.0,0.02857142857142857,0.6285714285714286,0.6571428571428571,1.457142857142857,195296.7957142857,0.10702665431274107,3079.0,80.0,56.0,53.0,20.0,6.0,24.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,16.0,11.0,15.0,10.0,5.0,2.0,7.0,5.0,9.0,11.0,26.0,21.0,18.0,1.0,0.0,0.0,0.5428571428571428,1.2285714285714286,0.9142857142857143,5405.97057337103,19.0485547395224,0
0.2,0.0,0.8,0.0,0.0,1.0,230553.12333333335,0.5454545454545454,490.0,0.0,37.0,33.0,24.0,35.0,25.0,22.0,19.0,0.0,0.0,10.0,6.0,5.0,7.0,4.0,4.0,2.0,6.0,7.0,3.0,11.0,5.0,29.0,18.0,32.0,20.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,21164.1661690211,7.14650540535548,0
0.42105263157894735,0.0,0.3684210526315789,0.47368421052631576,0.5526315789473685,0.7368421052631579,141620.03114035088,0.20892746435213888,2852.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34210526315789475,0.6842105263157895,0.6052631578947368,1995.14764111116,6.89175652495103,0
2.2758620689655173,0.0,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.1724137931034483,96720.33850574713,0.370242214532872,663.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.06896551724137931,5379.58675833291,14.2125537478051,0
0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,787191.4523809524,0.7732558139534884,6.0,1.0,24.0,34.0,40.0,40.0,29.0,5.0,27.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,15.0,40.0,20.0,31.0,8.0,0.0,0.0,3.0,4.0,11.0,10.0,5.0,4.0,5.0,0.0,0.8571428571428571,0.5714285714285714,52738.0055366088,9.9255219014125,0
1.9090909090909092,0.0,0.18181818181818182,1.1818181818181819,0.3333333333333333,2.090909090909091,348856.85909090907,0.5535714285714286,316.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0303030303030303,1.7272727272727273,0.3939393939393939,2642.81310480077,7.05451420146554,0
1.5,0.0,0.75,0.5833333333333334,0.16666666666666666,1.1666666666666667,134157.94930555555,0.5572519083969466,9963.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.2916666666666667,1370.44380357193,22.3371707918406,0
30.642857142857142,0.0,0.32142857142857145,0.07142857142857142,0.10714285714285714,0.8571428571428571,90314.55535714285,0.16216216216216217,584.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.75,0.14285714285714285,4085.75469775753,0.924870368827672,0
69.0909090909091,0.0,0.18181818181818182,0.2727272727272727,0.0,0.3181818181818182,559162.7424242424,0.7713665943600868,196.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.3181818181818182,0.045454545454545456,2537.17154277501,3.00996714262753,0
76.42105263157895,0.0,0.10526315789473684,0.18421052631578946,0.13157894736842105,1.0263157894736843,128062.46228070174,0.529171528588098,3262.0,9.0,28.0,24.0,19.0,17.0,22.0,35.0,47.0,17.0,17.0,5.0,15.0,4.0,3.0,20.0,16.0,3.0,5.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,8.0,6.0,11.0,9.0,20.0,7.0,6.0,0.13157894736842105,0.8157894736842105,0.42105263157894735,3416.48362209996,5.23247025152337,0
0.0,0.0,0.1875,0.25,0.1875,0.875,1079115.171875,0.6206896551724138,296.0,3.0,33.0,41.0,29.0,25.0,34.0,20.0,18.0,30.0,14.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,17.0,12.0,6.0,4.0,13.0,11.0,7.0,14.0,10.0,12.0,26.0,0.25,0.75,0.25,6578.35806703156,12.1469271445789,0
9.625,0.0,1.375,0.041666666666666664,0.041666666666666664,0.4583333333333333,18177.340972222224,0.4680051535323169,14265.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.4166666666666667,0.4583333333333333,1100.12239365021,25.9041249804698,0
